App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,16-11-2019,awesome mobile good battery life speed face recognition speed thought purchase,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-03-2020,amazing thing ab xr ’ battery life,5,black,positive
Apple iPhone XR (64GB) - Black,22-10-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,12-07-2019,seller rude hurry still new phone ’ works fine feels weird touch sensor,3,red,negative
Apple iPhone XR (64GB) - Black,15-10-2019,good,4,white,positive
Apple iPhone XR (64GB) - Black,05-03-2020,nice iphone,5,green,positive
Apple iPhone XR (64GB) - Black,12-07-2019,screen got damaged observed us initially time seen unable cancel replace product,3,yellow,negative
Apple iPhone XR (64GB) - Black,25-08-2019,working good,5,black,positive
Apple iPhone XR (64GB) - Black,08-08-2019,every feature goodsixe screen largebattery life 24 hrsvery much satified phone xrvalue price,5,red,positive
Apple iPhone XR (64GB) - Black,18-10-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,02-10-2019,received defective iphone quality standards maintained shame happened iphone,1,white,negative
Apple iPhone XR (64GB) - Black,09-11-2019,bought iphone xr 3 october amazon headset working consult ’ replacement,5,green,positive
Apple iPhone XR (64GB) - Black,05-10-2019,amazing product,5,yellow,positive
Apple iPhone XR (64GB) - Black,17-11-2019,nice phone value money,4,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,perfect,4,purple,positive
Apple iPhone XR (64GB) - Black,13-11-2019,duplicate charger imposed upon,1,red,negative
Apple iPhone XR (64GB) - Black,21-08-2019,good phone,5,white,positive
Apple iPhone XR (64GB) - Black,03-08-2019,good graphics camera quality,5,green,positive
Apple iPhone XR (64GB) - Black,02-11-2019,nice phone good battery life user friendly interface minus point fingerprint sensor,4,yellow,positive
Apple iPhone XR (64GB) - Black,02-10-2019,great product got amazon indian festival season,5,black,positive
Apple iPhone XR (64GB) - Black,17-08-2019,good product,5,red,positive
Apple iPhone XR (64GB) - Black,04-12-2019,excellent iphone model,5,purple,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good battery life,5,white,positive
Apple iPhone XR (64GB) - Black,20-09-2019,iphone iphone used android like look feel ios way better,5,green,positive
Apple iPhone XR (64GB) - Black,06-10-2019,excellent performance fantastic phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-03-2020,best phone,5,black,positive
Apple iPhone XR (64GB) - Black,04-10-2019,phone decentif get 40k makes sense worth much,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,got 38k salegood work amazongenuine product fast delivery,5,red,positive
Apple iPhone XR (64GB) - Black,21-10-2019,best buy ever,5,white,positive
Apple iPhone XR (64GB) - Black,26-10-2019,battery life good,4,green,positive
Apple iPhone XR (64GB) - Black,23-07-2019,good value money expensive worth earlier using iphone 6 great upgrade,5,yellow,positive
Apple iPhone XR (64GB) - Black,24-11-2019,nice phone apple big screen good battery top dual sim,4,black,positive
Apple iPhone XR (64GB) - Black,13-10-2019,like,5,red,positive
Apple iPhone XR (64GB) - Black,29-02-2020,nice phone white colour sophisticated looks premium,4,purple,positive
Apple iPhone XR (64GB) - Black,09-10-2019,amazing product camera good ’ use fingerprint reader,5,white,positive
Apple iPhone XR (64GB) - Black,02-10-2019,value money highly recommended price range,5,green,positive
Apple iPhone XR (64GB) - Black,15-10-2019,battery life amazing phone pretty awesome,4,yellow,positive
Apple iPhone XR (64GB) - Black,26-10-2019,got rs 40k,5,black,positive
Apple iPhone XR (64GB) - Black,02-03-2020,’ gud phone lill bulky battery life awesome phone working well,3,red,positive
Apple iPhone XR (64GB) - Black,11-02-2020,thats amazing iphone price,5,purple,positive
Apple iPhone XR (64GB) - Black,03-10-2019,phone awesome quite happy amazon,5,white,positive
Apple iPhone XR (64GB) - Black,05-12-2019,battery life good camera good price point games run smooth gets heated,3,green,positive
Apple iPhone XR (64GB) - Black,18-10-2019,product awesome feeling enthusiasm xr,4,yellow,positive
Apple iPhone XR (64GB) - Black,06-10-2019,apple phones need strive reviews amazing small machines,5,black,positive
Apple iPhone XR (64GB) - Black,24-08-2019,good response time face unlock excellent camera decent battery life,5,purple,positive
Apple iPhone XR (64GB) - Black,21-12-2019,nothing dislike got thing company made,5,red,positive
Apple iPhone XR (64GB) - Black,09-03-2020,excellent,5,white,positive
Apple iPhone XR (64GB) - Black,02-12-2019,awesome camerathe weak point got upset weight phoneapart everything looks mesmerising,5,green,negative
Apple iPhone XR (64GB) - Black,14-10-2019,’ awesome,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-02-2020,voice coming need exchange,1,black,negative
Apple iPhone XR (64GB) - Black,20-07-2019,face id works well awesome product,5,purple,positive
Apple iPhone XR (64GB) - Black,30-10-2019,hi phone good usb cable ’ work start kindly sent new usb cable bcoz cant use phone,4,red,positive
Apple iPhone XR (64GB) - Black,03-03-2020,amazed speed camera quality apple never disappoints,5,white,positive
Apple iPhone XR (64GB) - Black,04-01-2020,apple always best segments,5,green,positive
Apple iPhone XR (64GB) - Black,16-10-2019,always best product apple best,5,yellow,positive
Apple iPhone XR (64GB) - Black,13-01-2020,best iphone broke iphone 6 ’ record worth 43k doubt,5,black,positive
Apple iPhone XR (64GB) - Black,14-07-2019,sayjust wow,5,red,positive
Apple iPhone XR (64GB) - Black,03-01-2020,excellent phone,5,purple,positive
Apple iPhone XR (64GB) - Black,07-10-2019,amazing phone,5,white,positive
Apple iPhone XR (64GB) - Black,12-11-2019,mobile completely worrest signal issues iam using airtel sim signal receiving problem please solve problem,1,green,negative
Apple iPhone XR (64GB) - Black,23-12-2019,disappointmentnever purchase iphone herethey defectivein case one speaker workingsuch shame,1,yellow,negative
Apple iPhone XR (64GB) - Black,02-02-2020,simply beast least,5,black,positive
Apple iPhone XR (64GB) - Black,10-03-2020,good,5,red,positive
Apple iPhone XR (64GB) - Black,24-02-2020,battery back told,5,purple,positive
Apple iPhone XR (64GB) - Black,02-11-2019,amazing experience limitation little bit heavy thick face id fast good sound quality,5,white,positive
Apple iPhone XR (64GB) - Black,27-10-2019,worth buying,5,green,positive
Apple iPhone XR (64GB) - Black,04-11-2019,smooth comfortable,5,yellow,positive
Apple iPhone XR (64GB) - Black,15-06-2019,good looki see performanceat present annoyed ringtonealso file transfer though shareit app work,4,black,positive
Apple iPhone XR (64GB) - Black,05-10-2019,great purchasethank amazon,5,red,positive
Apple iPhone XR (64GB) - Black,01-12-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,iphone short battery life compared android,5,white,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good phone excellent battery life pictures taken crisp clear runs smooth ios 132,4,green,positive
Apple iPhone XR (64GB) - Black,04-03-2020,good iphone use till today,5,yellow,positive
Apple iPhone XR (64GB) - Black,21-05-2019,amazing choice,5,black,positive
Apple iPhone XR (64GB) - Black,18-02-2020,good product told beast price range excellent graphics gaming,5,red,positive
Apple iPhone XR (64GB) - Black,04-09-2019,battery life good ’ detects face times unlock received faulty charger working,3,purple,positive
Apple iPhone XR (64GB) - Black,07-12-2019,one month phone switch ing,1,white,negative
Apple iPhone XR (64GB) - Black,02-03-2020,good experience iphone xr,5,green,positive
Apple iPhone XR (64GB) - Black,25-09-2019,features phone good please send phone bill emailrajendrasinghbaghelrocketmailcom,4,yellow,positive
Apple iPhone XR (64GB) - Black,24-12-2019,😜😜😜❤️❤️,5,black,positive
Apple iPhone XR (64GB) - Black,30-10-2019,nice phone,5,red,positive
Apple iPhone XR (64GB) - Black,15-10-2019,gon na compare anything else ’ great phone fits budget,5,purple,positive
Apple iPhone XR (64GB) - Black,19-08-2019,bulky hard keep one hand 23 mins,3,white,positive
Apple iPhone XR (64GB) - Black,30-01-2020,one word superb,5,green,positive
Apple iPhone XR (64GB) - Black,04-03-2020,love phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,23-08-2019,love,5,black,positive
Apple iPhone XR (64GB) - Black,20-11-2019,hi good module butchers,5,red,positive
Apple iPhone XR (64GB) - Black,06-10-2019,amazing phone got got surprising fer 38k,5,purple,positive
Apple iPhone XR (64GB) - Black,29-12-2019,nice phone iphone series value money,5,white,positive
Apple iPhone XR (64GB) - Black,29-07-2019,super,5,green,positive
Apple iPhone XR (64GB) - Black,19-10-2019,excellent,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-01-2020,superb,5,black,positive
Apple iPhone XR (64GB) - Black,25-11-2019,really awesome rich royal quality life,5,red,positive
Apple iPhone XR (64GB) - Black,13-10-2019,awesome experience,5,purple,positive
Apple iPhone XR (64GB) - Black,28-03-2020,average product apple better product compare samsung similar versions,4,white,positive
Apple iPhone XR (64GB) - Black,17-08-2019,apple product compromise build quality performance design etc best product ever purchased,5,green,positive
Apple iPhone XR (64GB) - Black,21-11-2019,got charger defected would recommend buy store online touch also good,2,yellow,negative
Apple iPhone XR (64GB) - Black,12-10-2019,good battery,5,black,positive
Apple iPhone XR (64GB) - Black,10-10-2019,apple apple,5,red,positive
Apple iPhone XR (64GB) - Black,16-11-2019,suparb,5,purple,positive
Apple iPhone XR (64GB) - Black,23-06-2019,delivered time,5,white,positive
Apple iPhone XR (64GB) - Black,26-08-2019,good heavy phone camera still need improvement,5,green,positive
Apple iPhone XR (64GB) - Black,30-09-2019,headphones missing box,3,yellow,negative
Apple iPhone XR (64GB) - Black,08-10-2019,works like magic,5,black,positive
Apple iPhone XR (64GB) - Black,08-12-2019,amazing product received product one day red color amazing camera could better looks good,5,red,positive
Apple iPhone XR (64GB) - Black,12-12-2019,’ getting lagged,4,purple,negative
Apple iPhone XR (64GB) - Black,05-10-2019,doubt best battery ever lasts day sometimes next day also,5,white,positive
Apple iPhone XR (64GB) - Black,13-08-2019,classy phone,5,green,positive
Apple iPhone XR (64GB) - Black,02-10-2019,phone suprb working however earphones damaged peice right side working,5,yellow,negative
Apple iPhone XR (64GB) - Black,17-11-2019,value money,4,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,great packaging amazing delivery amazing phone loved entire process,5,red,positive
Apple iPhone XR (64GB) - Black,06-11-2019,awesome phone nice handling little bulky perfect trend,4,purple,positive
Apple iPhone XR (64GB) - Black,13-11-2019,nice performance need concern regarding face recognition battery life upcoming models,4,white,positive
Apple iPhone XR (64GB) - Black,07-11-2019,’ month since using phone ’ find thing missing required best phone,5,green,positive
Apple iPhone XR (64GB) - Black,29-09-2019,40k best iphone deal ever,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-10-2019,defective piece worst service,1,black,negative
Apple iPhone XR (64GB) - Black,12-11-2019,iphone say,5,red,positive
Apple iPhone XR (64GB) - Black,02-10-2019,awesome phone smooth lil bit complicated like ex rest fine actually fine,5,purple,positive
Apple iPhone XR (64GB) - Black,05-11-2019,awesome mobilein fer price thanks amazon,5,white,positive
Apple iPhone XR (64GB) - Black,31-03-2020,awesome ♥️,5,green,positive
Apple iPhone XR (64GB) - Black,03-11-2019,best phone nice display superb camera battery issue little bit awesome mobile,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-10-2019,good,5,black,positive
Apple iPhone XR (64GB) - Black,10-11-2019,good one,4,red,positive
Apple iPhone XR (64GB) - Black,30-07-2019,fantastic phone first time apple user hardware standing really liking exp iphone xr,5,purple,positive
Apple iPhone XR (64GB) - Black,25-08-2019,excellent value money,5,white,positive
Apple iPhone XR (64GB) - Black,02-11-2019,black beauty,5,green,positive
Apple iPhone XR (64GB) - Black,07-03-2020,original product famous battery life low budget iphone obviously,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-03-2020,iphone xr best mobile phone phones thanku much apple company give phone peoples,5,black,positive
Apple iPhone XR (64GB) - Black,24-01-2020,good display processor value money,4,red,positive
Apple iPhone XR (64GB) - Black,16-12-2019,amazon unable help good brand company amazon helplesssssssssss,1,purple,negative
Apple iPhone XR (64GB) - Black,22-09-2019,much options camera audio quality could better,4,white,positive
Apple iPhone XR (64GB) - Black,05-03-2019,awesome phonevery nice colour,5,green,positive
Apple iPhone XR (64GB) - Black,29-10-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,19-08-2019,would six stars battery would given 6stars,5,black,positive
Apple iPhone XR (64GB) - Black,06-11-2019,performance level,3,red,positive
Apple iPhone XR (64GB) - Black,04-11-2019,amazing product amazing price,5,purple,positive
Apple iPhone XR (64GB) - Black,01-03-2020,overall ok camera 355,5,white,positive
Apple iPhone XR (64GB) - Black,22-06-2019,best iphone till date longest battery life amazing camera quality product red absolutely gorgeous love love love,5,green,positive
Apple iPhone XR (64GB) - Black,30-11-2019,faster face id recognition super camera quality working good,5,yellow,positive
